Name,Date of birth,Team,Batting Style,Bowling Style,ODI Debut,Debut Team,Matches played,Innings,Total Run,Not Out,Highe Score,Batting Avg,Balls faced,Stick rate,100s,50s,4s,6s,Caught,Stumped,Balls,Runs,Wickets,Bowling Avg,Economy,Stick rate.1,5WI,10WM,BBI,BBM
Nasir Jamshed,1989-06-12,new zealand,Left-hand bat,Off-break,2008-01-21,pakistan,48,48,1418,3,112,31.51,1881,75.38,3,8,150,19,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Naumanullah,1975-05-20,new zealand,Right-hand bat,Off-break,2008-04-19,pakistan,1,1,5,0,5,5.0,4,125.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Naved Anjum,1963-07-27,new zealand,Right-hand bat,Right-arm fast-medium,1984-03-26,pakistan,13,12,113,3,30,12.55,154,73.37,0,0,7,1,0,0,472,344,8,43.0,4.372,59.0,0,0,2/27,2/27
Naved Latif,1976-02-21,new zealand,Right-hand bat,Right-arm medium,2001-10-31,pakistan,11,11,262,0,113,23.81,417,62.82,1,0,32,2,2,0,48,51,0,0.0,6.375,0.0,0,0,0/13,0/13
Rana Naved-ul-Hasan,1978-02-28,new zealand,Right-hand bat,Right-arm fast-medium,2003-04-04,pakistan,74,51,524,18,33,15.87,620,84.51,0,0,38,16,16,0,3466,3221,110,29.28,5.575,31.5,1,0,6/27,6/27
Parvez Jamil Mir,1953-09-24,new zealand,Right-hand bat,Right-arm medium-fast,1975-06-11,pakistan,3,3,26,1,18,13.0,44,59.09,0,0,2,0,2,0,114,77,3,25.66,4.052,38.0,0,0,1/17,1/17
Qasim Ali Umar,1957-09-02,new zealand,Right-hand bat,Right-arm medium,1983-09-10,india,31,31,642,3,69,22.92,1125,57.06,0,4,52,3,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Rahat Ali,1988-12-09,new zealand,Right-hand bat,Left-arm fast-medium,2012-06-09,sri lanka,14,7,8,4,6,2.6660000000000004,37,21.62,0,0,0,0,1,0,679,658,18,36.55,5.814,37.72,0,0,0/3,0/34
Rameez Hasan Raja,1962-08-14,new zealand,Right-hand bat,Leg-break,1985-02-06,new zealand,198,197,5841,15,119,32.09,9197,63.5,9,31,466,11,33,0,6,10,0,0.0,10.0,0.0,0,0,0/10,0/10
Rashid Khan,1959-12-15,new zealand,Right-hand bat,Right-arm fast-medium,1980-12-19,pakistan,29,15,110,7,17,13.75,173,63.58,0,0,1,0,3,0,1414,923,20,46.15,3.9160000000000004,70.7,0,0,3/47,3/47
Rashid Latif,1968-10-14,new zealand,Right-hand bat,Leg-break,1992-08-20, pakistan,166,117,1709,29,79,19.42,2237,76.39,0,3,125,18,182,38,0,0,0,0.0,0.0,0.0,0,0,0,0
Raza Hasan,1992-08-07,new zealand,Right-hand bat,Slow left-arm,2014-10-10,pakistan,1,1,0,0,0,0.0,2,0.0,0,0,0,0,0,0,60,68,1,68.0,6.8,60.0,0,0,0,0
Rizwan Ahmed Farid,1978-01-10,new zealand,Right-hand bat,Leg-break googly,2008-02-02,pakistan,1,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0,24,26,0,0.0,6.5,0.0,0,0,0/26,0/26
Rizwan-uz-Zaman Khan,1961-04-09,new zealand,Right-hand bat,Leg-break googly,1981-11-21,pakistan,3,3,20,0,14,6.666,129,15.5,0,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Saadat Ali,1955-06-02,new zealand,Right-hand bat,Off-break,1984-03-09,pakistan,8,7,184,1,78,30.66,341,53.95,0,1,13,0,1,0,27,29,2,14.5,6.444,13.5,0,0,2/24,2/24
Sadiq Mohammad,1945-03-05,new zealand,Left-hand bat,Leg-break googly,1973-02-11,new zealand,19,19,383,1,74,21.27,755,50.72,0,2,35,0,5,0,38,26,2,13.0,4.105,19.0,0,0,2/20,2/20
Saeed Ajmal,1977-10-14,new zealand,Right-hand bat,Off-break,2008-07-02,pakistan,113,70,324,24,33,7.042999999999999,535,60.56,0,0,25,0,25,0,6000,4182,184,22.72,4.1819999999999995,32.6,2,0,5/24,5/24
Saeed Anwar,1968-06-09,new zealand,Left-hand bat,Slow left-arm,1989-01-01,pakistan,247,244,8824,19,194,39.21,10938,80.67,20,43,938,97,42,0,242,191,6,31.83,4.735,40.33,0,0,2/9,2/9
Mohammad Saeed Azad,1964-08-14,new zealand,Right-hand bat,Right-arm medium,1995-10-03,pakistan,4,4,65,0,31,16.25,131,49.61,0,0,7,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Sajid Ali,1963-01-07,new zealand,Right-hand bat,Right-arm medium,1984-10-31,pakistan,13,12,130,0,28,10.83,293,44.36,0,0,10,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Sajjad Akbar,1961-01-03,new zealand,Right-hand bat,Off-break,1990-04-27,india,2,1,5,0,5,5.0,9,55.55,0,0,0,0,0,0,60,45,2,22.5,4.5,30.0,0,0,2/45,2/45
Saleem Altaf Bokhari,1944-04-19,new zealand,Right-hand bat,Right-arm fast-medium,1973-02-11,new zealand,6,2,25,1,21,25.0,53,47.16,0,0,0,1,1,0,247,151,5,30.2,3.668,49.4,0,0,2/7,2/7
Saleem Elahi,1976-11-21,new zealand,Right-hand bat,Off-break,1995-09-29,pakistan,48,47,1579,4,135,36.72,2214,71.31,4,9,162,9,10,0,6,10,0,0.0,10.0,0.0,0,0,0/10,0/10
Saleem Jaffar,1962-11-19,new zealand,Right-hand bat,Left-arm fast-medium,1986-10-17,pakistan,39,13,36,11,10,18.0,73,49.31,0,0,0,0,3,0,1900,1382,40,34.55,4.364,47.5,0,0,3/25,3/25
Saleem Malik,1963-04-16,new zealand,Right-hand bat,"Right-arm medium, Leg-break",1982-01-12,pakistan,283,256,7170,38,102,32.88,9354,76.65,5,47,512,32,81,0,3505,2959,89,33.24,5.065,39.38,1,0,5/35,5/35
Saleem Pervez,1947-09-09,new zealand,Right-hand bat,Right-arm medium-fast,1980-12-19,pakistan,1,1,18,0,18,18.0,39,46.15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Saleem Yousuf,1959-07-12,new zealand,Right-hand bat,Not-Bowled,1982-03-12,pakistan,86,62,768,19,62,17.86,999,76.87,0,4,51,5,81,22,0,0,0,0.0,0.0,0.0,0,0,0,0
Salman Butt,1984-07-10,new zealand,Left-hand bat,Off-break,2004-09-22,pakistan,78,78,2725,4,136,36.82,3571,76.3,8,14,343,7,20,0,69,90,0,0.0,7.8260000000000005,0.0,0,0,0/5,0/10
Mohammad Samiullah Khan Niazi,1982-04-08,new zealand,Right-hand bat,Left-arm medium-fast,2008-01-21,pakistan,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,120,115,0,0.0,5.75,0.0,0,0,0/15,0/15
Saqlain Mushtaq,1976-12-29,new zealand,Right-hand bat,Off-break,1995-09-29,pakistan,169,98,711,38,37,11.85,1434,49.58,0,0,45,4,40,0,8770,6275,288,21.78,4.293,30.45,6,0,5/20,5/20
Sarfraz Nawaz Malik,1948-01-12,new zealand,Right-hand bat,Right-arm fast-medium,1973-02-11,new zealand,45,31,221,8,34,9.607999999999999,345,64.05,0,0,15,0,8,0,2374,1463,63,23.22,3.697,37.68,0,0,4/27,4/27
Shabbir Ahmed Khan,1976-04-21,new zealand,Right-hand bat,Right-arm fast-medium,1999-09-19,pakistan,32,11,10,5,2,1.666,29,34.48,0,0,0,0,10,0,1642,1192,33,36.12,4.355,49.75,0,0,3/32,3/32
Mohammad Shadab Kabir Siddiqi,1977-12-11,new zealand,Left-hand bat,Off-break,1996-09-01, pakistan,3,3,0,0,0,0.0,5,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Shafiq Ahmed,1949-03-28,new zealand,Right-hand bat,Right-arm medium,1977-12-23,pakistan,3,3,41,0,29,13.66,91,45.05,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Sahibzada Mohammad Shahid Khan Afridi,1980-01-03,new zealand,Right-hand bat,Leg-break googly,1996-10-02,kenya,398,369,8064,27,124,23.57,6892,117.0,6,39,730,351,127,0,17670,13635,395,34.51,4.629,44.73,9,0,7/12,7/12
Shahid Anwar,1968-05-07,new zealand,Right-hand bat,Right-arm medium,1996-09-01, pakistan,1,1,37,0,37,37.0,44,84.09,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Shahid Mahboob,1962-08-25,new zealand,Right-hand bat,Right-arm fast-medium,1982-12-31,pakistan,10,6,119,1,77,23.8,194,61.34,0,1,9,0,1,0,540,382,7,54.57,4.244,77.14,0,0,1/23,1/23
Shahid Nazir Bajwa,1977-04-12,new zealand,Right-hand bat,Right-arm fast-medium,1996-09-01, pakistan,17,8,25,7,8,25.0,43,58.13,0,0,3,0,4,0,810,649,19,34.15,4.8069999999999995,42.63,0,0,3/14,3/14
Shahid Saeed,1966-06-01,new zealand,Right-hand bat,Right-arm medium,1989-10-14,pakistan,10,10,141,0,50,14.1,316,44.62,0,1,7,1,2,0,222,159,3,53.0,4.297,74.0,0,0,2/20,2/20
Mohammad Shahzaib Hasan Khan,1989-12-25,new zealand,Right-hand bat,Off-break,2010-06-15,sri lanka,3,3,100,0,50,33.33,113,88.49,0,1,13,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Mohammad Shakeel Ahmed,1971-12-11,new zealand,Right-hand bat,Off-break,1995-02-22,zimbabwe,2,2,61,0,36,30.5,128,47.65,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Shakeel Ahmed Khan,1968-05-28,new zealand,Right-hand bat,Right-arm fast-medium,1987-11-22,pakistan,1,1,0,0,0,0.0,4,0.0,0,0,0,0,0,0,54,50,1,50.0,5.555,54.0,0,0,1/50,1/50
Sharjeel Khan,1989-08-14,new zealand,Left-hand bat,Leg-break,2013-12-18,pakistan,25,25,812,0,152,32.48,716,113.4,1,6,104,28,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Shoaib Akhtar,1975-08-13,new zealand,Right-hand bat,Right-arm fast,1998-03-28,zimbabwe,163,84,394,40,43,8.954,539,73.09,0,0,27,12,20,0,7764,6168,247,24.97,4.766,31.43,4,0,6/11,6/11
Shoaib Malik,1982-01-02,new zealand,Right-hand bat,Off-break,1999-10-14,pakistan,261,236,6975,38,143,35.22,8530,81.77,9,41,571,107,92,0,7667,5952,154,38.64,4.657,49.78,0,0,4/19,4/19
Shoaib Mohammad,1961-08-01,new zealand,Right-hand bat,Off-break,1984-11-23,pakistan,63,58,1269,6,126,24.4,2456,51.66,1,8,96,1,13,0,919,725,20,36.25,4.7330000000000005,45.95,0,0,3/20,3/20
Sikander Bakht,1957-08-25,new zealand,Right-hand bat,Right-arm medium-fast,1977-12-30,pakistan,27,11,31,7,16,7.75,97,31.95,0,0,3,0,4,0,1265,860,33,26.06,4.079,38.33,0,0,4/34,4/34
Sohaib Maqsood,1987-04-15,new zealand,Right-hand bat,Off-break,2013-11-08,pakistan,26,25,735,2,89,31.95,881,83.42,0,5,58,16,9,0,54,42,1,42.0,4.666,54.0,0,0,0/7,0/7
Sohail Fazal,1967-11-11,new zealand,Right-hand bat,Right-arm fast-medium,1989-10-17,pakistan,2,2,56,0,32,28.0,59,94.91,0,0,2,3,1,0,6,4,0,0.0,4.0,0.0,0,0,0/4,0/4
Sohail Khan,1984-06-03,new zealand,Right-hand bat,Right-arm fast-medium,2008-01-30,pakistan,13,6,25,1,7,5.0,51,49.01,0,0,2,0,3,0,666,597,19,31.42,5.377999999999999,35.05,1,0,3/30,3/30
Sohail Tanvir,1984-12-12,new zealand,Left-hand bat,Left-arm medium-fast,2007-10-18,pakistan,62,40,399,11,59,13.75,458,87.11,0,1,44,6,15,0,2949,2566,71,36.14,5.22,41.53,1,0,5/48,5/48
Khwaja Tahir Naqqash,1959-06-06,new zealand,Right-hand bat,"Right-arm slow, Right-arm fast-medium",1980-12-19,pakistan,40,23,210,9,61,15.0,242,86.77,0,1,11,3,11,0,1596,1240,34,36.47,4.6610000000000005,46.94,0,0,3/23,3/23
Tanvir Ahmed,1978-12-20,new zealand,Right-hand bat,Right-arm fast-medium,2011-05-02,west indies,2,1,18,0,18,18.0,12,150.0,0,0,1,2,1,0,60,83,2,41.5,8.3,30.0,0,0,1/10,1/13
Tanvir Mehdi,1972-07-11,new zealand,Right-hand bat,Right-arm fast-medium,1992-05-22, pakistan,1,1,0,0,0,0.0,5,0.0,0,0,0,0,0,0,66,72,1,72.0,6.545,66.0,0,0,1/72,1/72
Taslim Arif Abbasi,1954-01-05,new zealand,Right-hand bat,Right-arm medium,1980-11-21,pakistan,2,2,28,0,24,14.0,58,48.27,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0
Taufeeq Umar,1981-06-20,new zealand,Left-hand bat,Off-break,2001-10-27,pakistan,22,22,505,1,81,24.04,895,56.42,0,3,51,2,9,0,72,85,1,85.0,7.082999999999999,72.0,0,0,1/49,1/49
Tauseef Ahmed,1958-10-05,new zealand,Right-hand bat,Off-break,1982-03-31,pakistan,70,25,116,14,27,10.54,216,53.7,0,0,3,0,10,0,3250,2247,55,40.85,4.148,59.09,0,0,4/38,4/38
Mohammad Umar Akmal,1990-05-26,new zealand,Right-hand bat,Off-break,2009-08-01,sri lanka,116,105,3044,17,102,34.59,3542,85.94,2,20,260,50,77,13,0,0,0,0.0,0.0,0.0,0,0,0,0
Umar Amin,1989-10-16,new zealand,Left-hand bat,Right-arm medium,2010-06-15,sri lanka,16,16,271,1,59,18.06,392,69.13,0,1,28,2,6,0,42,24,0,0.0,3.428,0.0,0,0,0/3,0/6
Umar Gul,1984-04-14,new zealand,Right-hand bat,Right-arm fast-medium,2003-04-03,pakistan,130,65,457,18,39,9.722999999999999,642,71.18,0,0,36,14,17,0,6064,5253,179,29.34,5.197,33.87,2,0,6/42,6/42
Usman Khan Shinwari,1994-01-05,new zealand,Right-hand bat,Left-arm medium-fast,2017-10-20,pakistan,2,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0,81,72,6,12.0,5.332999999999999,13.5,1,0,0,0
Usman Salahuddin,1990-02-12,new zealand,Right-hand bat,Leg-break,2011-05-02,west indies,2,2,13,0,8,6.5,28,46.42,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Wahab Riaz,1985-06-28,new zealand,Right-hand bat,Left-arm fast,2008-02-02,pakistan,79,56,589,13,54,13.69,715,82.37,0,2,46,21,23,0,3695,3503,102,34.34,5.688,36.22,1,0,5/46,5/46
Syed Wajahatullah Wasti,1974-11-11,new zealand,Right-hand bat,Off-break,1999-03-16,bangladesh,15,15,349,0,84,23.26,713,48.94,0,1,38,2,5,0,55,69,3,23.0,7.527,18.33,0,0,3/36,3/36
Waqar Younis Maitla,1971-11-16,new zealand,Right-hand bat,Right-arm fast,1989-10-14,pakistan,262,139,969,45,37,10.3,1445,67.05,0,0,58,21,35,0,12698,9919,416,23.84,4.686,30.52,13,0,7/36,7/36
Wasim Akram,1966-03-06,new zealand,Left-hand bat,Left-arm fast,1984-11-23,pakistan,356,280,3717,55,86,16.52,4199,88.52,0,6,245,119,88,0,18186,11812,502,23.52,3.897,36.22,6,0,5/15,5/15
Wasim Bari,1948-03-23,new zealand,Right-hand bat,Right-arm,1973-02-11,new zealand,51,26,221,13,34,17.0,431,51.27,0,0,10,0,52,10,0,0,0,0.0,0.0,0.0,0,0,0,0
Wasim Haider,1967-06-06,new zealand,Right-hand bat,Right-arm fast-medium,1992-02-23,pakistan,3,2,26,0,13,13.0,71,36.61,0,0,1,0,0,0,114,79,1,79.0,4.157,114.0,0,0,1/36,1/36
Wasim Hasan Raja,1952-03-07,new zealand,Left-hand bat,Leg-break googly,1973-02-11,new zealand,54,45,782,10,60,22.34,1168,66.95,0,2,54,8,24,0,1020,687,21,32.71,4.041,48.57,0,0,4/25,4/25
Yasir Arafat Satti,1982-12-03,new zealand,Right-hand bat,Right-arm fast-medium,2000-02-13,pakistan,11,8,74,3,27,14.8,110,67.27,0,0,7,1,2,0,414,373,4,93.25,5.405,103.5,0,0,1/18,1/18
Yasir Hameed Qureshi,1978-02-28,new zealand,Right-hand bat,Off-break,2003-05-20,new zealand,56,56,2028,1,127,36.87,3028,66.97,3,12,219,6,14,0,18,26,0,0.0,8.666,0.0,0,0,0/0,0/0
Yasir Shah,1986-02-05,new zealand,Right-hand bat,Leg-break googly,2011-09-14,zimbabwe,17,9,102,3,32,17.0,114,89.47,0,0,9,1,4,0,849,766,18,42.55,5.412999999999999,47.16,1,0,2/40,2/40
Mohammad Younis Ahmed,1947-10-20,new zealand,Left-hand bat,"Left-arm medium, Slow left-arm",1987-02-18,india,2,2,84,0,58,42.0,151,55.62,0,1,6,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Mohammad Younis Khan,1977-11-29,new zealand,Right-hand bat,"Right-arm medium, Leg-break",2000-02-13,pakistan,265,255,7249,23,144,31.24,9628,75.29,7,48,580,55,135,0,284,288,3,96.0,6.084,94.66,0,0,1/3,1/3
Zafar Iqbal Chaudhry,1969-06-03,new zealand,Right-hand bat,Right-arm fast-medium,1995-04-07,india,8,6,48,0,18,8.0,62,77.41,0,0,2,1,1,0,198,137,3,45.66,4.151,66.0,0,0,2/37,2/37
Syed Zaheer Abbas Kirmani,1947-07-24,new zealand,Right-hand bat,Off-break,1974-08-31, pakistan,62,60,2572,6,123,47.62,3033,84.8,7,13,209,18,16,0,280,223,7,31.85,4.7780000000000005,40.0,0,0,2/21,2/26
Syed Zahid Ahmed Naqvi,1961-11-15,new zealand,Left-hand bat,Slow left-arm,1987-11-18,pakistan,2,2,3,1,3,3.0,13,23.07,0,0,0,0,0,0,96,61,3,20.33,3.812,32.0,0,0,2/24,2/24
Zahid Fazal,1973-10-11,new zealand,Right-hand bat,"Right-arm medium, Off-break",1990-11-06,pakistan,19,18,348,3,98,23.2,590,58.98,0,2,21,3,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Zahoor Elahi,1971-01-03,new zealand,Right-hand bat,Right-arm medium,1996-11-03,pakistan,14,14,297,1,86,22.84,507,58.57,0,3,25,6,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Zakirullah Khan,1963-03-04,new zealand,Right-hand bat,Right-arm fast-medium,1984-11-12,pakistan,17,5,27,4,11,27.0,63,42.85,0,0,0,0,0,0,646,494,16,30.87,4.588,40.37,0,0,4/19,4/19
Mohammad Zulfiqar Babar,1978-10-12,new zealand,Right-hand bat,Slow left-arm,2014-10-07,pakistan,5,5,35,3,14,17.5,40,87.5,0,0,2,1,0,0,294,246,4,61.5,5.02,73.5,0,0,0,0
Zulqarnain,1962-05-25,new zealand,Right-hand bat,Not-Bowled,1985-12-04,pakistan,16,6,18,3,11,6.0,30,60.0,0,0,0,1,18,5,0,0,0,0.0,0.0,0.0,0,0,0,0
Zulqarnain Haider,1986-04-23,new zealand,Right-hand bat,Right-arm medium,2010-10-29,pakistan,4,4,48,2,19,24.0,68,70.58,0,0,3,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0
Adam John Hollioake,1971-05-09,new zealand,Right-hand bat,Right-arm medium,1996-08-31, pakistan,35,30,606,6,83,25.25,807,75.09,0,3,46,4,13,0,1208,1019,32,31.84,5.061,37.75,0,0,4/23,4/23
Adil Usman Rashid,1988-02-17,new zealand,Right-hand bat,Leg-break googly,2009-08-27,ireland,64,28,444,7,69,21.14,407,109.0,0,1,52,5,20,0,3262,3002,93,32.27,5.521,35.07,1,0,1/5,1/5
Ajmal Shahzad,1985-07-27,new zealand,Right-hand bat,Right-arm fast-medium,2010-03-05,bangladesh,11,8,39,2,9,6.5,60,65.0,0,0,0,3,4,0,588,490,17,28.82,5.0,34.58,0,0,3/41,3/41
Alan Raymond Butcher,1954-07-01,new zealand,Left-hand bat,"Left-arm medium, Slow left-arm",1980-08-20, australia,1,1,14,0,14,14.0,26,53.84,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Alan Paul Igglesden,1964-08-10,new zealand,Right-hand bat,Right-arm fast-medium,1994-02-16,west indies,4,3,20,1,18,10.0,31,64.51,0,0,2,0,1,0,168,122,2,61.0,4.357,84.0,0,0,2/12,2/12
Alan Philip Eric Knott,1946-09-04,new zealand,Right-hand bat,Off-break,1971-01-05,australia,20,14,200,4,50,20.0,247,80.97,0,1,17,1,15,1,0,0,0,0.0,0.0,0.0,0,0,0,0
Alan David Mullally,1969-12-07,new zealand,Right-hand bat,Left-arm fast-medium,1996-08-29, pakistan,50,25,86,10,20,5.733,238,36.13,0,0,10,1,8,0,2699,1728,63,27.42,3.841,42.84,0,0,4/18,4/18
Alan Peter Wells,1961-02-10,new zealand,Right-hand bat,Right-arm medium,1995-05-28, west indies,1,1,15,0,15,15.0,10,150.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Alastair Nathan Cook,1984-12-25,new zealand,Left-hand bat,Off-break,2006-06-28, sri lanka,92,92,3204,4,137,36.4,4154,77.13,5,19,363,10,36,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Alec James Stewart,1963-08-04,new zealand,Right-hand bat,Right-arm medium,1989-10-15, sri lanka,170,162,4677,14,116,31.6,6841,68.36,4,28,468,26,159,15,0,0,0,0.0,0.0,0.0,0,0,0,0
Alexander Daniel Hales,1989-03-01,new zealand,Right-hand bat,Right-arm medium,2014-08-27, india,59,57,2018,2,171,36.69,2124,95.0,5,12,233,40,22,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Alexander Guy Rushworth Loudon,1980-06-09,new zealand,Right-hand bat,Off-break,2006-06-24, sri lanka,1,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,36,36,0,0.0,6.0,0.0,0,0,0/36,0/36
Alex Jeremy Tudor,1977-10-23,new zealand,Right-hand bat,Right-arm fast,2002-07-07, sri lanka,3,2,9,1,6,9.0,11,81.81,0,0,0,0,1,0,127,136,4,34.0,6.425,31.75,0,0,2/25,2/30
Alexander George Wharf,1975-04-06,new zealand,Right-hand bat,Right-arm medium-fast,2004-09-01, india,13,5,19,3,9,9.5,28,67.85,0,0,0,1,1,0,584,428,18,23.77,4.397,32.44,0,0,4/24,4/24
Alistair Duncan Brown,1970-11-02,new zealand,Right-hand bat,Off-break,1996-05-23, india,16,16,354,0,118,22.12,427,82.9,1,1,40,3,6,0,6,5,0,0.0,5.0,0.0,0,0,0/5,0/5
Allan Joseph Lamb,1954-06-20,new zealand,Right-hand bat,Right-arm medium,1982-06-02, india,122,118,4010,16,118,39.31,5308,75.54,4,26,328,30,31,0,6,3,0,0.0,3.0,0.0,0,0,0/0,0/0
Andrew Flintoff,1977-06-12,new zealand,Right-hand bat,Right-arm fast,1999-04-07, pakistan,141,122,3394,16,123,32.01,3820,88.84,3,18,308,93,47,0,5624,4121,169,24.38,4.396,33.27,2,0,5/19,5/19
Andrew John Strauss,1977-02-03,new zealand,Left-hand bat,Left-arm medium,2003-11-18,sri lanka,127,126,4205,8,158,35.63,5192,80.99,6,27,455,25,57,0,6,3,0,0.0,3.0,0.0,0,0,0/3,0/3
Andrew Richard Caddick,1968-11-21,new zealand,Right-hand bat,Right-arm fast-medium,1993-05-19, australia,54,38,249,18,36,12.45,395,63.03,0,0,19,3,9,0,2937,1965,69,28.47,4.013999999999999,42.56,0,0,4/19,4/19
Timothy Andrew Lloyd,1956-05-11,new zealand,Left-hand bat,Right-arm medium,1984-05-31, west indies,3,3,101,0,49,33.66,228,44.29,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Angus Robert Charles Fraser,1965-08-08,new zealand,Right-hand bat,Right-arm fast-medium,1989-10-15, sri lanka,42,20,141,9,38,12.81,208,67.78,0,0,15,2,5,0,2392,1412,47,30.04,3.5410000000000004,50.89,0,0,4/22,4/22
Anthony McGrath,1975-06-10,new zealand,Right-hand bat,Right-arm medium,2003-06-17, pakistan,14,12,166,2,52,16.6,353,47.02,0,1,11,0,4,0,228,175,4,43.75,4.605,57.0,0,0,1/13,1/13
Ashley Fraser Giles,1973-03-19,new zealand,Right-hand bat,Slow left-arm,1997-05-24, australia,62,35,385,13,41,17.5,551,69.87,0,0,24,4,22,0,2856,2069,55,37.61,4.346,51.92,1,0,5/57,5/57
Barry Wood,1942-12-26,new zealand,Right-hand bat,Right-arm medium,1972-08-28, australia,13,12,314,2,78,31.4,647,48.53,0,2,22,0,6,0,408,224,9,24.88,3.2939999999999996,45.33,0,0,2/14,2/14
Basil Lewis D'Oliveira,1931-04-10,new zealand,Right-hand bat,"Right-arm medium, Off-break",1971-01-05,australia,4,4,30,1,17,10.0,43,69.76,0,0,3,0,1,0,192,140,3,46.66,4.375,64.0,0,0,1/1,1/4
Benjamin Caine Hollioake,1977-11-11,new zealand,Right-hand bat,Right-arm fast-medium,1997-05-25, australia,20,17,309,2,63,20.6,381,81.1,0,2,34,3,6,0,642,532,8,66.5,4.9719999999999995,80.25,0,0,2/37,2/37
Benjamin Andrew Stokes,1991-04-06,new zealand,Left-hand bat,Right-arm fast-medium,2011-08-25,ireland,67,59,1791,9,102,35.82,1861,96.23,3,11,142,55,34,0,2181,2205,58,38.01,6.066,37.6,1,0,5/61,5/61
Charles William Jeffrey Athey,1957-09-27,new zealand,Right-hand bat,Off-break,1980-08-20, australia,31,30,848,3,142,31.4,1495,56.72,2,4,54,4,16,0,6,10,0,0.0,10.0,0.0,0,0,0/10,0/10
Robert William Taylor,1941-07-17,new zealand,Right-hand bat,Right-arm medium,1973-09-05, west indies,27,17,130,7,26,13.0,312,41.66,0,0,7,0,26,6,0,0,0,0.0,0.0,0.0,0,0,0,0
Robert George Dylan Willis,1949-05-30,new zealand,Right-hand bat,Right-arm fast,1973-09-05, west indies,64,22,83,14,24,10.37,157,52.86,0,0,6,0,22,0,3553,1968,80,24.6,3.323,44.41,0,0,4/11,4/11
Robert Andrew Woolmer,1948-05-14,new zealand,Right-hand bat,Right-arm medium,1972-08-24, australia,6,4,21,0,9,5.25,46,45.65,0,0,1,0,3,0,321,260,9,28.88,4.859,35.66,0,0,3/33,3/33
William Boyd Rankin,1984-05-07,new zealand,Left-hand bat,Right-arm fast-medium,2007-01-31,bermuda,57,24,60,14,18,6.0,144,41.66,0,0,2,1,15,0,2773,2212,80,27.65,4.7860000000000005,34.66,0,0,4/15,4/15
Dennis Brian Close,1931-02-24,new zealand,Left-hand bat,"Right-arm medium, Off-break",1972-08-24, australia,3,3,49,0,43,16.33,50,98.0,0,0,7,1,1,0,18,21,0,0.0,7.0,0.0,0,0,0/0,0/8
Brian William Luckhurst,1939-05-02,new zealand,Right-hand bat,Slow left-arm,1975-01-01,australia,3,3,15,0,14,5.0,69,21.73,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Brian Charles Rose,1950-04-06,new zealand,Left-hand bat,Left-arm medium,1977-12-23,pakistan,2,2,99,0,54,49.5,210,47.14,0,1,7,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Bruce Nicholas French,1959-08-13,new zealand,Right-hand bat,Not-Bowled,1985-01-27,india,13,8,34,3,9,6.8,71,47.88,0,0,1,0,13,3,0,0,0,0.0,0.0,0.0,0,0,0,0
Christopher John Adams,1970-06-05,new zealand,Right-hand bat,Off-break,1998-05-21, south africa,5,4,71,0,42,17.75,144,49.3,0,0,3,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Brian Christopher Broad,1957-09-29,new zealand,Left-hand bat,Right-arm medium,1987-01-01,australia,34,34,1361,0,106,40.02,2447,55.61,1,11,81,3,10,0,6,6,0,0.0,6.0,0.0,0,0,0/4,0/4
